a,b,c,x,y,z
1.0,0.3,1.135038785139579,0.3,1.135038785139579,8.0
1.0,0.3,1.1482483435548936,0.3,1.1482483435548936,117.0
1.0,0.3,1.1616116345437664,0.3,1.1616116345437664,8.0
1.0,0.3,1.1751304472427777,0.3,1.1751304472427777,8.0
1.0,0.3,1.1888065916104433,0.3,1.1888065916104433,8.0
1.0,0.3,1.2026418986695395,0.3,1.2026418986695395,114.0
1.0,0.3,1.2166382207522484,0.3,1.2166382207522484,113.0
1.0,0.3,1.2307974317481576,0.3,1.2307974317481576,112.0
1.0,0.3,1.2451214273551425,0.3,1.2451214273551425,111.0
1.0,0.3,1.259612125333173,0.3,1.259612125333173,110.0
1.0,0.3,1.2742714657610696,0.3,1.2742714657610696,110.0
1.0,0.3,1.289101411296252,0.3,1.289101411296252,109.0
1.0,0.3,1.3041039474375071,0.3,1.3041039474375071,108.0
1.0,0.3,1.319281082790816,0.3,1.319281082790816,107.0
1.0,0.3,1.3346348493382754,0.3,1.3346348493382754,106.0
1.0,0.3,1.3501673027101495,0.3,1.3501673027101495,106.0
1.0,0.3,1.3658805224600845,0.3,1.3658805224600845,105.0
1.0,0.3,1.3817766123435316,0.3,1.3817766123435316,104.0
1.0,0.3,1.3978577005994042,0.3,1.3978577005994042,103.0
1.0,0.3,1.414125940235017,0.3,1.414125940235017,102.0
1.0,0.3,1.430583509314341,0.3,1.430583509314341,101.0
1.0,0.3,1.4472326112496108,0.3,1.4472326112496108,101.0
1.0,0.3,1.4640754750963292,0.3,1.4640754750963292,100.0
1.0,0.3,1.4811143558517006,0.3,1.4811143558517006,99.0
1.0,0.3,1.4983515347565417,0.3,1.4983515347565417,99.0
1.0,0.3,1.5157893196007042,0.3,1.5157893196007042,98.0
1.0,0.3,1.53343004503205,0.3,1.53343004503205,98.0
1.0,0.3,1.5512760728690271,0.3,1.5512760728690271,97.0
1.0,0.3,1.5693297924168785,0.3,1.5693297924168785,7.0
1.0,0.3,1.5875936207875323,0.3,1.5875936207875323,7.0
1.0,0.3,1.6060700032232176,0.3,1.6060700032232176,95.0
1.0,0.3,1.6247614134238413,0.3,1.6247614134238413,94.0
1.0,0.3,1.6436703538781825,0.3,1.6436703538781825,93.0
1.0,0.3,1.6627993561989316,0.3,1.6627993561989316,92.0
1.0,0.3,1.682150981461637,0.3,1.682150981461637,92.0
1.0,0.3,1.7017278205475934,0.3,1.7017278205475934,91.0
1.0,0.3,1.7215324944907184,0.3,1.7215324944907184,90.0
1.0,0.3,1.7415676548284693,0.3,1.7415676548284693,90.0
1.0,0.3,1.7618359839568443,0.3,1.7618359839568443,89.0
1.0,0.3,1.78234019548951,0.3,1.78234019548951,88.0
1.0,0.3,1.8030830346211149,0.3,1.8030830346211149,88.0
1.0,0.3,1.8240672784948269,0.3,1.8240672784948269,87.0
1.0,0.3,1.84529573657415,0.3,1.84529573657415,87.0
1.0,0.3,1.8667712510190686,0.3,1.8667712510190686,86.0
